id,title,title_norm,release_date,year,month_name,quarter,runtime,genres,budget,revenue,log_budget,log_revenue,roi,log_roi,vote_average,vote_count,log_votes,popularity,log_popularity,main_genre,release_season,netflix,hulu,prime_video,disney_plus,rt_score,channel
299536,Avengers: Infinity War,avengers: infinity war,2018-04-25,2018,April,2,149,"Adventure, Action, Science Fiction",300000000.0,2052415039.0,19.519293035953808,21.442283005011472,6.841383463333333,2.059415280954565,8.255,27713,10.22969297965866,154.34,5.045616262991501,Adventure,Spring,0,0,0,1,90.0,theatrical
299534,Avengers: Endgame,avengers: endgame,2019-04-24,2019,April,2,181,"Adventure, Science Fiction, Action",356000000.0,2800000000.0,19.690441291625294,21.752885254484713,7.865168539325842,2.182129951113734,8.263,23857,10.079874869841891,91.756,4.5299723894221895,Adventure,Spring,0,0,0,1,90.0,theatrical
475557,Joker,joker,2019-10-01,2019,October,4,122,"Crime, Thriller, Drama",55000000.0,1074458282.0,17.822843761378564,20.79508244872358,19.535605127272728,3.022160215066517,8.168,23425,10.06160179562982,54.522,4.016779338604489,Crime,Fall,0,0,0,0,,theatrical
284054,Black Panther,black panther,2018-02-13,2018,February,1,135,"Action, Adventure, Science Fiction",200000000.0,1349926083.0,19.11382792951231,21.023315675305177,6.749630415,2.0476451538410316,7.39,21053,9.95484584481127,43.665,3.7991901971538025,Action,Winter,0,0,0,1,84.0,theatrical
634649,Spider-Man: No Way Home,spider-man: no way home,2021-12-15,2021,December,4,148,"Action, Adventure, Science Fiction",200000000.0,1921847111.0,19.11382792951231,21.376552598024606,9.609235555,2.361724900548582,7.99,18299,9.814656338829513,186.065,5.23145615004082,Action,Holiday,0,0,0,0,,theatrical
496243,Parasite,parasite,2019-05-30,2019,May,2,133,"Comedy, Thriller, Drama",11363000.0,257591776.0,16.24587310890507,19.366886630101117,22.669345771363197,3.164180783573283,8.515,16430,9.706925073451831,64.627,4.183987196637874,Comedy,Spring,0,1,0,0,88.0,theatrical
383498,Deadpool 2,deadpool 2,2018-05-10,2018,May,2,120,"Action, Comedy, Adventure",110000000.0,785896609.0,18.5159909328476,20.482335802301208,7.144514627272727,2.0973446487833036,7.492,16324,9.700452954144632,66.096,4.20612442968211,Action,Spring,0,0,0,0,,theatrical
424694,Bohemian Rhapsody,bohemian rhapsody,2018-10-24,2018,October,4,135,"Music, Drama, History",52000000.0,903992901.0,17.76675429577647,20.622332066555714,17.384478865384615,2.9115067687101854,7.997,15965,9.678216740205745,37.55,3.6519561000093383,Music,Fall,0,1,0,0,85.0,theatrical
335983,Venom,venom,2018-09-28,2018,September,3,112,"Science Fiction, Action",116000000.0,856085151.0,18.569100757691327,20.567880405794057,7.380044405172414,2.125853213426541,6.826,14724,9.597302008519787,48.649,3.9049782493014407,Science Fiction,Fall,0,0,0,0,,theatrical
299537,Captain Marvel,captain marvel,2019-03-06,2019,March,1,124,"Action, Adventure, Science Fiction",152000000.0,1131416446.0,18.839391085389497,20.846736177624663,7.44352925,2.133400378787287,6.843,14657,9.592741540485795,50.399,3.9396187170189454,Action,Spring,0,0,0,1,81.0,theatrical
429617,Spider-Man: Far From Home,spider-man: far from home,2019-06-28,2019,June,2,129,"Action, Adventure, Science Fiction",160000000.0,1131927996.0,18.8906843794481,20.84718820781394,7.074549975,2.0887171369055553,7.447,14495,9.581628028282761,49.913,3.930118293697238,Action,Summer,0,0,0,0,,theatrical
333339,Ready Player One,ready player one,2018-03-28,2018,March,1,140,"Adventure, Action, Science Fiction",175000000.0,607274134.0,18.980296537602072,20.22449086980768,3.4701379085714286,1.4974192601789658,7.6,14430,9.577133949436078,50.088,3.933549635972426,Adventure,Spring,0,0,0,0,,theatrical
324857,Spider-Man: Into the Spider-Verse,spider-man: into the spider-verse,2018-12-06,2018,December,4,117,"Action, Adventure, Animation, Science Fiction",90000000.0,375464627.0,18.31532023940565,19.7436748249977,4.171829188888889,1.6432264342406653,8.404,14024,9.548596730390898,80.675,4.402747957487134,Action,Holiday,0,0,0,0,,theatrical
447332,A Quiet Place,a quiet place,2018-04-03,2018,April,2,91,"Horror, Drama, Science Fiction",17000000.0,341000000.0,16.648723960844016,19.647393038180343,20.058823529411764,3.047319642344484,7.396,13079,9.47883962501119,38.002,3.663612926866049,Horror,Spring,0,0,0,0,,theatrical
297802,Aquaman,aquaman,2018-12-07,2018,December,4,143,"Action, Adventure, Fantasy",160000000.0,1148528393.0,18.8906843794481,20.861747302469585,7.17830245625,2.101484605392817,6.9,12965,9.470085825734941,52.471,3.979139450861689,Action,Holiday,0,0,0,0,,theatrical
363088,Ant-Man and the Wasp,ant-man and the wasp,2018-07-04,2018,July,3,119,"Action, Adventure, Science Fiction",140000000.0,622674139.0,18.757152987716434,20.249533890154254,4.447672421428571,1.695188438814138,6.951,12512,9.434523382865056,34.801,3.577975825977431,Action,Summer,0,0,0,1,81.0,theatrical
466272,Once Upon a Time… in Hollywood,once upon a time in hollywood,2019-07-24,2019,July,3,162,"Comedy, Drama, Thriller",95000000.0,374251247.0,18.36938746009113,19.740437915927792,3.939486810526316,1.5972614412946189,7.437,12237,9.412301144022486,47.706,3.8858022257850635,Comedy,Summer,0,0,0,0,,theatrical
260513,Incredibles 2,incredibles 2,2018-06-14,2018,June,2,118,"Action, Adventure, Animation, Family",200000000.0,1242805359.0,19.11382792951231,20.940637048315836,6.214026795,1.9760272967799661,7.481,12061,9.397815294010933,49.215,3.9163137868453024,Action,Summer,0,0,0,1,83.0,theatrical
530915,1917,1917,2019-12-25,2019,December,4,119,"War, History, Thriller",100000000.0,394638258.0,18.420680753952364,19.793480103264375,3.94638258,1.5986565175028262,7.99,11395,9.341017695617799,44.356,3.8145424721095935,War,Holiday,0,0,0,0,,theatrical
546554,Knives Out,knives out,2019-11-27,2019,November,4,131,"Comedy, Crime, Mystery",40000000.0,312897920.0,17.50439003707821,19.561387564321734,7.822448,2.177299382528949,7.847,11156,9.31982238259318,39.064,3.6904781754776335,Comedy,Fall,0,0,1,0,85.0,theatrical
332562,A Star Is Born,a star is born,2018-10-03,2018,October,4,136,"Music, Drama, Romance",36000000.0,433888866.0,17.399029524198163,19.888298992453695,12.0524685,2.568977272968879,7.503,11079,9.312896960301275,27.891,3.363530127932397,Music,Fall,0,0,0,0,,theatrical
490132,Green Book,green book,2018-11-16,2018,November,4,130,"Drama, Comedy",23000000.0,319700000.0,16.951004817371683,19.582893617158003,13.9,2.7013612129514133,8.242,10542,9.26321741157695,34.768,3.5770536389316794,Drama,Fall,0,0,0,0,,theatrical
351286,Jurassic World: Fallen Kingdom,jurassic world: fallen kingdom,2018-06-22,2018,June,2,129,"Action, Adventure, Science Fiction, Thriller",170000000.0,1310466296.0,18.951309000896888,20.993648862732016,7.708625270588235,2.1643139449502518,6.548,10431,9.252633284166434,44.365,3.8147408826215923,Action,Summer,0,0,0,0,,theatrical
338952,Fantastic Beasts: The Crimes of Grindelwald,fantastic beasts: the crimes of grindelwald,2018-11-14,2018,November,4,134,"Fantasy, Adventure, Family",200000000.0,654855901.0,19.11382792951231,20.299925772450084,3.274279505,1.4526155513426888,6.876,10203,9.230535079261703,29.783,3.426962589548182,Fantasy,Fall,0,0,0,0,,theatrical
76600,Avatar: The Way of Water,avatar: the way of water,2022-12-14,2022,December,4,192,"Science Fiction, Adventure, Action",460000000.0,2320250281.0,19.946737049621326,21.564940896978396,5.04402235,1.7990697422858533,7.654,9830,9.193295937366925,241.285,5.490114719178981,Science Fiction,Holiday,0,0,0,0,,theatrical
458156,John Wick: Chapter 3 - Parabellum,john wick: chapter 3 - parabellum,2019-05-15,2019,May,2,131,"Action, Thriller, Crime",55000000.0,326709727.0,17.822843761378564,19.604582652681398,5.940176854545455,1.9373272575579161,7.447,9711,9.181117513299279,80.825,4.404582820387244,Action,Spring,0,0,0,0,,theatrical
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),birds of prey and the fantabulous emancipation of one harley quinn,2020-02-05,2020,February,1,108,"Action, Crime",75000000.0,205372791.0,18.132998684833918,19.140337383198787,2.73830388,1.318632000539186,7.0,9654,9.175231194862615,49.33,3.9186013207882686,Action,Winter,0,0,0,0,,theatrical
508442,Soul,soul,2020-12-25,2020,December,4,101,"Animation, Family, Comedy, Fantasy, Drama",150000000.0,136384442.0,18.826145858727198,18.730988242616757,0.9092296133333333,0.6466998168890092,8.15,9473,9.156306483483696,48.876,3.90953992513434,Animation,Holiday,0,0,0,1,89.0,theatrical
420817,Aladdin,aladdin,2019-05-22,2019,May,2,127,"Adventure, Fantasy, Romance, Family",183000000.0,1054304000.0,19.024996716270177,20.776146671475004,5.761224043715847,1.911203945218996,7.114,9441,9.152923101106232,69.615,4.257242586521027,Adventure,Spring,0,0,0,0,,theatrical
438631,Dune,dune,2021-09-15,2021,September,3,155,"Science Fiction, Adventure",165000000.0,402027830.0,18.92145603792546,19.8120318755302,2.436532303030303,1.234462911515062,7.789,9420,9.150696519048667,75.848,4.341829444922468,Science Fiction,Fall,0,0,0,0,,theatrical
420818,The Lion King,the lion king,2019-07-12,2019,July,3,118,"Adventure, Drama, Family",260000000.0,1663075401.0,19.376192192825954,21.231934377079423,6.39644385,2.00099932389296,7.1,9325,9.140561477368266,63.351,4.164352473936931,Adventure,Summer,0,0,0,0,,theatrical
497698,Black Widow,black widow,2021-07-07,2021,July,3,134,"Action, Adventure, Science Fiction",200000000.0,379751131.0,19.11382792951231,19.755026680344205,1.898755655,1.0642815604265812,7.303,9298,9.137662146478197,56.256,4.047532440436297,Action,Summer,0,0,0,0,,theatrical
405774,Bird Box,bird box,2018-12-13,2018,December,4,124,"Horror, Thriller, Drama",19800000.0,,16.801192546169812,,,,6.854,9227,9.129997619293645,27.913,3.364291320966175,Horror,Holiday,1,0,0,0,86.0,streaming
580489,Venom: Let There Be Carnage,venom: let there be carnage,2021-09-30,2021,September,3,97,"Science Fiction, Action, Adventure",110000000.0,506863592.0,18.5159909328476,20.04375247801845,4.607850836363636,1.7241675510125754,6.833,9182,9.125109227613523,89.985,4.510694657765206,Science Fiction,Fall,0,0,0,0,,theatrical
301528,Toy Story 4,toy story 4,2019-06-19,2019,June,2,100,"Family, Adventure, Animation, Comedy, Fantasy",175000000.0,1073394593.0,18.980296537602072,20.794091981361174,6.133683388571429,1.9648277053198668,7.5,9093,9.115370134384955,61.083,4.128472199449629,Family,Summer,0,0,0,1,82.0,theatrical
399566,Godzilla vs. Kong,godzilla vs kong,2021-03-24,2021,March,1,114,"Action, Science Fiction, Thriller",200000000.0,470116094.0,19.11382792951231,19.968490232804573,2.35058047,1.2091336054535264,7.661,9080,9.113939597689829,99.005,4.605220184738133,Action,Spring,0,0,0,0,,theatrical
330457,Frozen II,frozen ii,2019-11-20,2019,November,4,103,"Family, Animation, Adventure, Comedy, Fantasy",150000000.0,1450026933.0,18.826145858727198,21.09484796837879,9.66684622,2.3671404471149415,7.272,9060,9.11173476822206,70.221,4.265787718750777,Family,Fall,0,0,0,1,78.0,theatrical
181812,Star Wars: The Rise of Skywalker,star wars: the rise of skywalker,2019-12-18,2019,December,4,142,"Adventure, Action, Science Fiction",250000000.0,1074144248.0,19.33697147982652,20.794790134070162,4.296576992,1.6670607613407185,6.365,9047,9.110299017795956,89.699,4.507546331701987,Adventure,Holiday,0,0,0,1,78.0,theatrical
454626,Sonic the Hedgehog,sonic the hedgehog,2020-02-12,2020,February,1,99,"Action, Science Fiction, Comedy, Family",85000000.0,319715683.0,18.258161826219297,19.582942671319078,3.761360976470588,1.5605335468027532,7.345,8901,9.0940312495758,53.708,4.002009951019304,Action,Winter,0,0,0,0,,theatrical
287947,Shazam!,shazam,2019-03-29,2019,March,1,132,"Action, Comedy, Fantasy",80000000.0,366080049.0,18.197537205138154,19.71836258329781,4.5760006125,1.7184717833039842,7.034,8840,9.087155271405804,32.755,3.5191285544938338,Action,Spring,0,0,0,0,,theatrical
577922,Tenet,tenet,2020-08-22,2020,August,3,150,"Action, Thriller, Science Fiction",205000000.0,365304105.0,19.138520541980732,19.716240731778992,1.781971243902439,1.0231597569641626,7.191,8744,9.076237387452702,44.025,3.80721789106202,Action,Summer,0,0,0,0,,theatrical
515001,Jojo Rabbit,jojo rabbit,2019-10-18,2019,October,4,108,"Comedy, War, Drama",14000000.0,82468705.0,16.454567959008102,18.227929458132298,5.890621785714286,1.930161325614762,8.042,8724,9.073947747070628,22.567,3.1598474284059583,Comedy,Fall,0,0,0,0,,theatrical
568124,Encanto,encanto,2021-10-13,2021,October,4,102,"Animation, Comedy, Family, Fantasy",50000000.0,253000000.0,17.72753358339242,19.348900050644364,5.06,1.801709800081223,7.63,8611,9.060911858484253,147.124,4.998049760811755,Animation,Fall,0,0,0,0,,theatrical
414906,The Batman,the batman,2022-03-01,2022,March,1,177,"Crime, Mystery, Thriller",185000000.0,770945583.0,19.035866388448003,20.463128350567306,4.167273421621622,1.6423451648048666,7.705,8584,9.057771773331575,100.817,4.623177084280549,Crime,Spring,0,0,0,0,,theatrical
337404,Cruella,cruella,2021-05-26,2021,May,2,134,"Comedy, Crime",200000000.0,233503234.0,19.11382792951231,19.268706489366977,1.16751617,0.7735818898523451,8.055,8507,9.048762176320128,77.792,4.366811468867401,Comedy,Spring,0,0,0,0,,theatrical
566525,Shang-Chi and the Legend of the Ten Rings,shang-chi and the legend of the ten rings,2021-09-01,2021,September,3,132,"Action, Adventure, Fantasy",150000000.0,432243292.0,18.826145858727198,19.884499165923774,2.881621946666667,1.3562530937774413,7.589,8481,9.045701550034536,89.764,4.508262731219023,Action,Fall,0,0,0,0,,theatrical
399579,Alita: Battle Angel,alita: battle angel,2019-01-31,2019,January,1,122,"Action, Science Fiction, Adventure",170000000.0,404980543.0,18.951309000896888,19.819349584410705,2.382238488235294,1.2185377649136921,7.219,8450,9.042040056544483,47.667,3.885001182331839,Action,Winter,0,0,0,0,,theatrical
664413,365 Days,365 days,2020-02-07,2020,February,1,116,"Romance, Drama",,9458590.0,,16.062433987017414,,,7.063,8429,9.039552050995901,32.781,3.519898514257056,Romance,Winter,1,0,0,0,59.0,theatrical
466282,To All the Boys I've Loved Before,to all the boys i ve loved before,2018-08-16,2018,August,3,100,"Comedy, Romance",,,,,,,7.642,8045,8.992930352509733,38.926,3.687027740750462,Comedy,Summer,1,0,0,0,94.0,streaming
474350,It Chapter Two,it chapter two,2019-09-04,2019,September,3,169,"Horror, Fantasy",79000000.0,473122525.0,18.184958423089522,19.97486495308023,5.9888927215189875,1.9443221347590693,6.854,8021,8.989943046329998,72.553,4.298006234794813,Horror,Fall,0,0,0,0,,theatrical
300668,Annihilation,annihilation,2018-02-22,2018,February,1,115,"Science Fiction, Horror",40000000.0,43070915.0,17.50439003707821,17.578358524507877,1.076772875,0.7308151864831708,6.398,8014,8.989070065043654,32.793,3.520253680448968,Science Fiction,Winter,0,0,0,0,,theatrical
453395,Doctor Strange in the Multiverse of Madness,doctor strange in the multiverse of madness,2022-05-04,2022,May,2,126,"Fantasy, Action, Adventure",200000000.0,955775804.0,19.11382792951231,20.678033929914736,4.77887902,1.7542097226987936,7.355,7991,8.98619632032839,96.53,4.580160022983923,Fantasy,Spring,0,0,0,0,,theatrical
512200,Jumanji: The Next Level,jumanji: the next level,2019-12-04,2019,December,4,123,"Adventure, Comedy, Fantasy",125000000.0,801693929.0,18.643824303266577,20.502237459573763,6.413551432,2.003309600065691,6.931,7932,8.978786553302003,38.772,3.683163147117827,Adventure,Holiday,0,0,0,0,,theatrical
348350,Solo: A Star Wars Story,solo: a star wars story,2018-05-15,2018,May,2,135,"Science Fiction, Adventure, Action",250000000.0,392952373.0,19.33697147982652,19.789198976739314,1.571809492,0.9446097336476084,6.563,7904,8.975250749643573,55.759,4.038814234095769,Science Fiction,Spring,0,0,0,1,79.0,theatrical
464052,Wonder Woman 1984,wonder woman 1984,2020-12-16,2020,December,4,151,"Action, Adventure, Fantasy",200000000.0,169601036.0,19.11382792951231,18.948959395690178,0.84800518,0.614106776245867,6.478,7835,8.966483779064431,48.128,3.8944291370270983,Action,Holiday,0,0,0,0,,theatrical
450465,Glass,glass,2019-01-16,2019,January,1,129,"Thriller, Drama, Science Fiction",20000000.0,246999039.0,16.811242881518265,19.324895007945024,12.34995195,2.591512785588845,6.677,7793,8.961109485898655,31.843,3.491738632421631,Thriller,Winter,0,0,0,0,,theatrical
537915,After,after,2019-04-11,2019,April,2,106,"Romance, Drama",14000000.0,69497587.0,16.454567959008102,18.056802604896816,4.964113357142857,1.7857604036203971,7.137,7781,8.9595686535445,155.287,5.0516940605838165,Romance,Spring,1,0,0,0,71.0,theatrical
402900,Ocean's Eight,ocean s eight,2018-06-07,2018,June,2,111,"Crime, Comedy, Action",70000000.0,297718711.0,18.064005814299346,19.51165967923408,4.253124442857143,1.6588230315555192,6.985,7780,8.95944014361693,30.268,3.442595210358084,Crime,Summer,0,0,0,0,,theatrical
436969,The Suicide Squad,the suicide squad,2021-07-28,2021,July,3,132,"Action, Comedy, Adventure",185000000.0,168717425.0,19.035866388448003,18.9437358379729,0.911986081081081,0.6481425348334028,7.557,7692,8.948066103458935,63.194,4.161909748384525,Action,Summer,0,0,0,0,,theatrical
550988,Free Guy,free guy,2021-08-11,2021,August,3,115,"Comedy, Adventure, Science Fiction",110000000.0,331526598.0,18.5159909328476,19.61921860268198,3.0138781636363636,1.3897578970575757,7.55,7662,8.944158830970403,62.599,4.152597746952024,Comedy,Summer,0,0,0,0,,theatrical
508943,Luca,luca,2021-06-17,2021,June,2,95,"Animation, Comedy, Fantasy, Adventure, Family",200000000.0,49750471.0,19.11382792951231,17.722530508961057,0.248752355,0.22214493686473383,7.865,7625,8.939318740417509,60.762,4.123288288611878,Animation,Summer,0,0,0,1,82.0,theatrical
38700,Bad Boys for Life,bad boys for life,2020-01-15,2020,January,1,124,"Thriller, Action, Crime",90000000.0,426505244.0,18.31532023940565,19.871135222592958,4.738947155555556,1.7472757711304527,7.139,7570,8.932080438103307,46.619,3.863231841258214,Thriller,Winter,0,0,0,0,,theatrical
361743,Top Gun: Maverick,top gun: maverick,2022-05-24,2022,May,2,131,"Action, Drama",170000000.0,1488732821.0,18.951309000896888,21.12119114002817,8.757251888235293,2.278010791948705,8.26,7546,8.928905412284868,126.291,4.8464758039281595,Action,Spring,0,0,0,0,,theatrical
353081,Mission: Impossible - Fallout,mission: impossible - fallout,2018-07-13,2018,July,3,147,"Action, Adventure",178000000.0,791657398.0,18.997294113874336,20.489639279170067,4.447513471910113,1.6951592608781165,7.414,7537,8.92771217382708,61.258,4.131287041143818,Action,Summer,0,0,0,0,,theatrical
337167,Fifty Shades Freed,fifty shades freed,2018-01-17,2018,January,1,105,"Drama, Romance",55000000.0,368307760.0,17.822843761378564,19.72442945368852,6.696504727272727,2.040766294278513,6.705,7511,8.9242570208881,93.385,4.547382162220697,Drama,Winter,0,0,0,0,,theatrical
524434,Eternals,eternals,2021-11-03,2021,November,4,156,"Science Fiction, Action, Adventure",200000000.0,402064899.0,19.11382792951231,19.81212407633888,2.010324495,1.1020478785980137,6.927,7493,8.921857979353632,60.521,4.119378579941743,Science Fiction,Fall,0,0,0,0,,theatrical
338970,Tomb Raider,tomb raider,2018-03-05,2018,March,1,118,"Action, Adventure, Fantasy",94000000.0,274650803.0,18.358805350872576,19.431011045110715,2.9218170531914893,1.366555080381105,6.353,7316,8.89795568688403,27.983,3.3667094512034823,Action,Spring,0,0,0,0,,theatrical
646380,Don't Look Up,don t look up,2021-12-07,2021,December,4,138,"Science Fiction, Comedy, Drama",75000000.0,791863.0,18.132998684833918,13.582144938879765,0.010558173333333334,0.010502825064815587,7.135,7227,8.885717651712119,29.694,3.424067195752903,Science Fiction,Holiday,0,0,0,0,,theatrical
336843,Maze Runner: The Death Cure,maze runner: the death cure,2018-01-10,2018,January,1,143,"Science Fiction, Action, Adventure, Thriller",62000000.0,288175335.0,17.9426449591384,19.479079658408857,4.647989274193549,1.7312996011440862,7.1,7141,8.873748128154395,41.488,3.749221683120098,Science Fiction,Winter,0,0,0,0,,theatrical
487558,BlacKkKlansman,blackkklansman,2018-08-09,2018,August,3,136,"Comedy, Crime, Drama",15000000.0,93411426.0,16.52356082573315,18.35252424046931,6.2274284,1.9778832882525827,7.521,7037,8.85907931788153,16.735,2.875540088225585,Comedy,Summer,0,0,0,0,,theatrical
345940,The Meg,the meg,2018-08-09,2018,August,3,113,"Action, Science Fiction, Horror",150000000.0,530517320.0,18.826145858727198,20.08936316581518,3.5367821333333334,1.512217979544994,6.256,7018,8.856376036730422,101.431,4.629189401165602,Action,Summer,0,0,0,0,,theatrical
404368,Ralph Breaks the Internet,ralph breaks the internet,2018-11-20,2018,November,4,112,"Family, Animation, Comedy, Adventure",175000000.0,529323962.0,18.980296537602072,20.087111208805503,3.0247083542857145,1.3924524496827229,7.2,6999,8.85366542803745,49.649,3.9249194871631663,Family,Fall,0,0,0,1,79.0,theatrical
359724,Ford v Ferrari,ford v ferrari,2019-11-13,2019,November,4,153,"Drama, Action, History",97600000.0,225508210.0,18.39638806162922,19.233867128660943,2.31053493852459,1.1971097891783304,8.01,6972,8.84980082722101,78.353,4.37390625344111,Drama,Fall,0,0,0,0,,theatrical
454983,The Kissing Booth,the kissing booth,2018-05-11,2018,May,2,105,"Romance, Comedy",,,,,,,7.229,6926,8.843182098022606,36.649,3.6283063934682014,Romance,Spring,1,0,0,0,73.0,streaming
493922,Hereditary,hereditary,2018-06-07,2018,June,2,128,"Horror, Mystery, Thriller",10000000.0,82530552.0,16.118095750958314,18.228679122140143,8.2530552,2.2249537888818667,7.274,6880,8.83651926920248,38.531,3.677085174231225,Horror,Summer,0,0,0,0,,theatrical
458723,Us,us,2019-03-14,2019,March,1,116,"Horror, Thriller, Mystery",20000000.0,256067149.0,16.811242881518265,19.360950272735476,12.80335745,2.6249118560503613,6.97,6776,8.821289805136113,25.853,3.2903775465569116,Horror,Spring,0,0,0,0,,theatrical
502356,The Super Mario Bros. Movie,the super mario bros movie,2023-04-05,2023,April,2,93,"Animation, Family, Adventure, Fantasy, Comedy",100000000.0,1355725263.0,18.420680753952364,21.02760239826729,13.55725263,2.6780893319692716,7.775,6743,8.81640849968169,410.411,6.019592714829318,Animation,Spring,0,0,0,0,,theatrical
385128,F9,f9,2021-05-19,2021,May,2,143,"Action, Adventure, Crime",200000000.0,726229501.0,19.11382792951231,20.40337664129146,3.631147505,1.5328046786432727,7.139,6660,8.804024902413179,48.986,3.911742966220827,Action,Spring,0,0,0,0,,theatrical
384018,Fast & Furious Presents: Hobbs & Shaw,fast furious presents: hobbs shaw,2019-08-01,2019,August,3,137,"Action, Adventure, Comedy",200000000.0,760098996.0,19.11382792951231,20.448959241972183,3.80049498,1.568719033430591,6.867,6618,8.797699580118923,70.691,4.272365216714349,Action,Summer,0,0,0,0,,theatrical
427641,Rampage,rampage,2018-04-11,2018,April,2,107,"Action, Adventure, Science Fiction",120000000.0,428028233.0,18.603002309079653,19.874699718660043,3.5669019416666665,1.5188350629118488,6.451,6539,8.785692444451245,109.045,4.7008893730466355,Action,Spring,0,0,0,0,,theatrical
616037,Thor: Love and Thunder,thor: love and thunder,2022-07-06,2022,July,3,119,"Fantasy, Action, Comedy",250000000.0,760928081.0,19.33697147982652,20.450049406760908,3.043712324,1.3971631621293878,6.517,6510,8.781248333236862,117.087,4.771421640937882,Fantasy,Summer,0,0,0,0,,theatrical
492188,Marriage Story,marriage story,2019-09-28,2019,September,3,137,Drama,18000000.0,2300000.0,16.705882371415992,14.648420115681892,0.12777777777777777,0.12024912815157694,7.753,6478,8.776321456449958,16.594,2.867557934830483,Drama,Fall,1,0,0,0,83.0,theatrical
315162,Puss in Boots: The Last Wish,puss in boots: the last wish,2022-12-07,2022,December,4,103,"Animation, Family, Fantasy, Adventure, Comedy, Action",90000000.0,482129780.0,18.31532023940565,19.993723890958925,5.356997555555555,1.8495561834262058,8.266,6394,8.763271714012943,221.49,5.4048821567760665,Animation,Holiday,0,0,0,0,,theatrical
447404,Pokémon Detective Pikachu,pok mon detective pikachu,2019-05-03,2019,May,2,105,"Action, Adventure, Fantasy",150000000.0,449762638.0,18.826145858727198,19.9242305326791,2.9984175866666667,1.3858986795149149,6.953,6314,8.750683034784592,33.679,3.546134316433166,Action,Spring,0,0,0,0,,theatrical
619264,The Platform,the platform,2019-11-08,2019,November,4,95,"Drama, Science Fiction, Thriller",1203235.0,1090116.0,14.000525151942877,13.901795587894402,0.905987608405673,0.6450003038497395,6.986,6308,8.74973246437081,29.398,3.4143768167742694,Drama,Fall,0,0,0,0,,theatrical
337401,Mulan,mulan,2020-09-04,2020,September,3,115,"Adventure, Fantasy, Drama, Action",200000000.0,66800000.0,19.11382792951231,18.017213653476933,0.334,0.288181947493432,6.906,6280,8.74528448245438,43.222,3.789222402809964,Adventure,Fall,0,0,0,0,,theatrical
527774,Raya and the Last Dragon,raya and the last dragon,2021-03-03,2021,March,1,107,"Animation, Family, Fantasy, Action, Adventure",100000000.0,130423032.0,18.420680753952364,18.686293825294563,1.30423032,0.8347467031152271,7.9,6271,8.743850562030243,53.503,3.9982557460257895,Animation,Spring,0,0,0,1,81.0,theatrical
615457,Nobody,nobody,2021-03-18,2021,March,1,92,"Action, Crime, Thriller",17000000.0,61779301.0,16.648723960844016,17.939078947236144,3.6340765294117645,1.5334369406368222,8.018,6217,8.735203590618699,44.03,3.8073289343134804,Action,Spring,0,0,0,0,,theatrical
398978,The Irishman,the irishman,2019-11-01,2019,November,4,209,"Crime, Drama, History",159000000.0,968853.0,18.884414766473814,13.783869208726285,0.0060934150943396225,0.006074925313174873,7.615,6203,8.73294952429643,23.095,3.182004350092296,Crime,Fall,1,0,0,0,98.0,theatrical
530385,Midsommar,midsommar,2019-07-03,2019,July,3,147,"Horror, Drama, Mystery",9000000.0,47969371.0,16.012735246411598,17.68607328187702,5.3299301111111115,1.845289195196415,7.162,6185,8.730043953245016,32.581,3.513960430836723,Horror,Summer,0,0,1,0,80.0,theatrical
419704,Ad Astra,ad astra,2019-09-17,2019,September,3,123,"Science Fiction, Drama",87500000.0,127461872.0,18.287149362756413,18.663327842548668,1.4567071085714285,0.8988218795026957,6.1,6143,8.723231274827508,11.084,2.4918822635244253,Science Fiction,Fall,0,0,0,0,,theatrical
439079,The Nun,the nun,2018-09-05,2018,September,3,96,"Horror, Mystery, Thriller",22000000.0,365582797.0,16.906553056777135,19.717003345014998,16.617399863636365,2.868887042288391,5.9,6076,8.712266432135355,357.731,5.882572803998838,Horror,Fall,0,0,0,0,,theatrical
320288,Dark Phoenix,dark phoenix,2019-06-05,2019,June,2,114,"Fantasy, Science Fiction, Action, Adventure",200000000.0,252442974.0,19.11382792951231,19.34669593958948,1.26221487,0.8163443643408214,5.994,5941,8.689801056022553,42.341,3.769099069215354,Fantasy,Summer,0,0,0,0,,theatrical
166428,How to Train Your Dragon: The Hidden World,how to train your dragon: the hidden world,2019-01-03,2019,January,1,104,"Animation, Family, Adventure",129000000.0,524580592.0,18.675322970077882,20.07810963081264,4.0665162170542635,1.6226534447407974,7.761,5817,8.668711839055147,61.84,4.14059181338742,Animation,Winter,0,0,0,0,,theatrical
449176,"Love, Simon",love simon,2018-02-16,2018,February,1,110,"Comedy, Drama, Romance",17000000.0,66316289.0,16.648723960844016,18.009946126333922,3.900958176470588,1.5894307322183987,8.041,5748,8.656781205623291,19.843,3.0370181604595334,Comedy,Winter,0,0,0,0,,theatrical
331482,Little Women,little women,2019-12-25,2019,December,4,135,"Drama, Romance",40000000.0,216601214.0,17.50439003707821,19.193568501933715,5.41503035,1.858643729155395,7.895,5700,8.648396877031582,25.76,3.286908235260028,Drama,Holiday,0,0,0,0,,theatrical
